mbti,function_pair,mbti_name,danceability,valence,energy,acousticness,instrumentalness,liveness,speechiness
INFP,NF,Mediator,0.5426799999999999,0.4196,0.60942,0.3316174799999999,0.0659742328,0.164788,0.0572919999999999
INFP,NF,Mediator,0.6243799999999999,0.5489999999999999,0.616,0.20158724,0.0200894327999999,0.197904,0.11319799999999999
INFP,NF,Mediator,0.55218,0.3579079999999999,0.5234920000000001,0.39130606,0.1167539128,0.2107739999999999,0.071448
INFP,NF,Mediator,0.6243799999999999,0.5489999999999999,0.616,0.20158724,0.0200894327999999,0.197904,0.11319799999999999
INFP,NF,Mediator,0.4836199999999999,0.36117,0.426518,0.5409357506,0.1600824267999999,0.128548,0.035586
INFP,NF,Mediator,0.5622599999999999,0.5070419999999999,0.7558199999999999,0.1270475079999999,0.1320974912,0.218166,0.07978
INFP,NF,Mediator,0.67502,0.6861400000000001,0.6537000000000001,0.14353142,0.0605636897999999,0.11793,0.0417579999999999
INFP,NF,Mediator,0.5741388888888888,0.3447805555555556,0.2913533333333333,0.72086,0.2992690586111111,0.1390416666666666,0.0832416666666666
INFP,NF,Mediator,0.31702,0.15397,0.09141,0.96286,0.83452694,0.1138839999999999,0.048226
INFP,NF,Mediator,0.6066199999999999,0.385936,0.5164,0.4726816000000001,0.0244852596,0.200854,0.095736
INFP,NF,Mediator,0.5948599999999999,0.425764,0.63202,0.29550384,0.0127274613999999,0.153352,0.0706199999999999
INFP,NF,Mediator,0.65376,0.52768,0.6328600000000001,0.4664157999999999,0.0136022723999999,0.183484,0.077448
INFP,NF,Mediator,0.5242380952380953,0.3106095238095238,0.428095238095238,0.4931583333333333,0.0470790923809523,0.1571571428571428,0.0393380952380952
INFP,NF,Mediator,0.5593400000000001,0.353182,0.61408,0.2006483999999999,0.061492316,0.160138,0.05545
INFP,NF,Mediator,0.6509199999999999,0.5746899999999999,0.61996,0.2132426,0.0381257744,0.193598,0.055792
INFP,NF,Mediator,0.56796,0.384102,0.5465199999999999,0.3721736,0.0037218869999999,0.1464839999999999,0.060496
INFP,NF,Mediator,0.53198,0.4281819999999999,0.63958,0.2579557186,0.034321685,0.1477119999999999,0.066676
INFP,NF,Mediator,0.49396,0.3403299999999999,0.5180600000000001,0.3986910000000001,0.0222570458,0.160912,0.067054
INFP,NF,Mediator,0.782,0.64886,0.7861400000000001,0.1434058,0.0019953552,0.1872859999999999,0.1103279999999999
INFP,NF,Mediator,0.55496,0.4002099999999999,0.5871900000000001,0.26547266,0.0831512176,0.163516,0.051402
INFP,NF,Mediator,0.265912,0.088394,0.2474819999999999,0.7955827999999999,0.7288440509999999,0.1129539999999999,0.042588
INFP,NF,Mediator,0.37902,0.176054,0.2134194,0.8455199999999999,0.202894948,0.1429339999999999,0.0409039999999999
INFP,NF,Mediator,0.5210199999999999,0.362168,0.616394,0.2704939879999999,0.0833110496,0.210634,0.0586379999999999
INFP,NF,Mediator,0.58044,0.422226,0.6563,0.138505608,0.1840258953999999,0.220374,0.096152
INFP,NF,Mediator,0.6004200000000001,0.397164,0.462272,0.4701108,8.043309999999e-4,0.15419,0.069452
INFP,NF,Mediator,0.5699200000000001,0.5349999999999999,0.63832,0.221386822,0.1396305414,0.171108,0.062326
INFP,NF,Mediator,0.6245714285714286,0.4856428571428571,0.658642857142857,0.3637189285714285,2.370978571428e-4,0.1765642857142857,0.0565428571428571
INFP,NF,Mediator,0.5130857142857143,0.2732885714285714,0.2288171428571428,0.7934571428571429,0.1405864205714286,0.1484228571428571,0.0653085714285714
INFP,NF,Mediator,0.5022631578947369,0.342021052631579,0.4855868421052632,0.4859162631578949,0.0890611,0.1223263157894737,0.0443026315789473
INFP,NF,Mediator,0.5869599999999999,0.427042,0.50978,0.5416771,0.0178940298,0.17772,0.059612
INFP,NF,Mediator,0.6436,0.58492,0.71328,0.135370952,0.0165461014,0.2199259999999999,0.069736
INFP,NF,Mediator,0.56462,0.5397280000000001,0.6498999999999999,0.22567794,0.0879077901999999,0.1823759999999999,0.04426
INFP,NF,Mediator,0.4788333333333334,0.3527916666666666,0.456375,0.6065833333333334,0.0707536833333333,0.1727541666666666,0.0347208333333333
INFP,NF,Mediator,0.5869,0.417375,0.5151500000000001,0.383283,0.087369196,0.155675,0.07568
INFP,NF,Mediator,0.5860967741935483,0.4045774193548386,0.573258064516129,0.3368217741935485,0.0244112174193548,0.162616129032258,0.0750387096774193
INFP,NF,Mediator,0.63424,0.54764,0.71312,0.19060082,0.0786638438,0.191746,0.090166
INFP,NF,Mediator,0.57184,0.389894,0.58038,0.33741492,0.0341289394,0.156456,0.058514
INFP,NF,Mediator,0.5089655172413794,0.2870689655172414,0.4988965517241379,0.3864241379310346,0.0631742793103448,0.1538413793103448,0.0715310344827586
INFP,NF,Mediator,0.5035000000000001,0.4811979999999999,0.5660000000000001,0.257215878,0.0563693278,0.189936,0.042488
INFP,NF,Mediator,0.57994,0.42968,0.564528,0.3958428220000001,0.0386553751999999,0.146226,0.0463499999999999
INFP,NF,Mediator,0.6071,0.4570240000000001,0.6219399999999999,0.2667356199999999,0.0118290643999999,0.219072,0.065358
INFP,NF,Mediator,0.61266,0.49872,0.70962,0.17427868,3.06243e-4,0.14715,0.07756
INFP,NF,Mediator,0.5235,0.336771875,0.51605625,0.4207321687499999,0.1410837259375,0.163565625,0.058434375
INFP,NF,Mediator,0.60382,0.449188,0.62052,0.4613590000000001,3.236154e-4,0.155976,0.0852319999999999
INFP,NF,Mediator,0.6719200000000001,0.57192,0.8308,0.11311286,0.0043364238,0.175638,0.103862
INFP,NF,Mediator,0.5746451612903226,0.3978838709677419,0.5504516129032259,0.424846129032258,0.0106827954838709,0.1739129032258064,0.0449709677419354
INFP,NF,Mediator,0.5854074074074074,0.371137037037037,0.5390000000000001,0.2895255555555555,0.014956217037037,0.1434259259259259,0.0927185185185185
INFP,NF,Mediator,0.6092380952380951,0.5177619047619049,0.5232857142857142,0.4789380952380953,0.0396411457142857,0.1950142857142857,0.0522095238095238
INFP,NF,Mediator,0.5383181818181817,0.359090909090909,0.4733636363636364,0.5041031818181818,0.0788219813636363,0.1710818181818182,0.0628999999999999
INFP,NF,Mediator,0.63174,0.448658,0.409356,0.564242,0.083900977,0.158446,0.074106
INFP,NF,Mediator,0.64498,0.51446,0.8136999999999999,0.0779696399999999,0.0181767434,0.180578,0.104798
INFP,NF,Mediator,0.5195199999999999,0.3929020000000001,0.5655600000000001,0.3078135999999999,0.0252058825999999,0.16368,0.0418519999999999
INFP,NF,Mediator,0.49666,0.392896,0.65096,0.204690222,0.1006213221999999,0.2140319999999999,0.076504
INFP,NF,Mediator,0.56634,0.3492120000000001,0.6224799999999999,0.12346149,0.0576257649999999,0.1613379999999999,0.049304
INFP,NF,Mediator,0.55092,0.42406,0.534242,0.4502142259999999,0.0197599094,0.152096,0.049976
INFP,NF,Mediator,0.70308,0.65706,0.7981,0.1225637,5.1176e-4,0.16901,0.100892
INFP,NF,Mediator,0.5781666666666666,0.4155833333333333,0.5251666666666667,0.4373666666666666,0.0141275975,0.1812249999999999,0.0397083333333333
INFP,NF,Mediator,0.5740000000000001,0.479,0.54135,0.3510494999999999,0.1477841765,0.1837099999999999,0.049845
INFP,NF,Mediator,0.5740000000000001,0.479,0.54135,0.3510494999999999,0.1477841765,0.1837099999999999,0.049845
INFP,NF,Mediator,0.52904,0.4587299999999999,0.6012000000000001,0.3182642044,0.1899481781999999,0.153032,0.0551959999999999
INFP,NF,Mediator,0.6374186046511627,0.4163511627906976,0.5272790697674418,0.421446511627907,0.005273116744186,0.1782325581395349,0.0612976744186046
INFP,NF,Mediator,0.5080454545454546,0.3755886363636362,0.5247499999999999,0.3416783529545454,0.0918836540909091,0.188825,0.0443113636363636
INFP,NF,Mediator,0.59486000000000006,0.478986,0.566622,0.3359967,0.0569813853999999,0.147632,0.072618
INFP,NF,Mediator,0.611,0.4909444444444445,0.7218333333333332,0.1697027222222222,0.2072995777777778,0.2188444444444444,0.0832444444444444
INFP,NF,Mediator,0.53836,0.369572,0.5203717999999999,0.3906157,0.0807151617999999,0.144768,0.048796
INFP,NF,Mediator,0.6684242424242424,0.5288030303030303,0.6703939393939394,0.1724945454545454,0.0144884,0.1665575757575757,0.1028545454545454
INFP,NF,Mediator,0.4962857142857143,0.3175142857142857,0.5944285714285714,0.2764290476190476,0.0089767004761904,0.1573285714285714,0.0632571428571428
INFP,NF,Mediator,0.5380400000000001,0.3758419999999999,0.49957,0.404754368,0.0992691964,0.1701399999999999,0.059324
INFP,NF,Mediator,0.5894,0.374976,0.4485444,0.477218,0.0409702543999999,0.149092,0.1028239999999999
INFP,NF,Mediator,0.48074,0.339852,0.58759,0.313881436,0.070628165,0.147592,0.051554
INFP,NF,Mediator,0.4861190476190477,0.3274023809523809,0.4126952380952381,0.436332845952381,0.1112954316666666,0.1381928571428571,0.0359119047619047
INFP,NF,Mediator,0.47542,0.491818,0.71682,0.1614452864,0.2363445962,0.2064959999999999,0.047654
INFP,NF,Mediator,0.56072,0.464084,0.613554,0.322647554,0.0811027768,0.18523,0.076614
INFP,NF,Mediator,0.5815400000000001,0.389548,0.552102,0.4317663999999999,0.0190660514,0.1409059999999999,0.070428
INFP,NF,Mediator,0.6781333333333334,0.5028666666666667,0.6572,0.2645266666666666,4.412826666666e-4,0.0966666666666666,0.0563133333333333
INFP,NF,Mediator,0.6573,0.49314,0.6872600000000001,0.1558674199999999,0.0026040161999999,0.164742,0.0886
INFP,NF,Mediator,0.49314,0.307384,0.51264,0.4193722,0.0710595004,0.180058,0.044852
INFP,NF,Mediator,0.541611111111111,0.5211666666666667,0.6545555555555556,0.2224508888888888,0.0481403083333333,0.1782888888888888,0.0472611111111111
INFP,NF,Mediator,0.56922,0.393694,0.5787599999999999,0.2828063999999999,0.0787333788,0.140924,0.06896
INFP,NF,Mediator,0.6418600000000001,0.4921,0.519308,0.4361671999999999,0.0289952234,0.1681019999999999,0.069604
INFP,NF,Mediator,0.47834,0.429418,0.8085337,0.0315052222,0.0601849998,0.2251599999999999,0.083326
INFP,NF,Mediator,0.56734,0.5142,0.7218000000000001,0.143869562,0.0900132304,0.19609,0.078054
INFP,NF,Mediator,0.5635531914893618,0.443391489361702,0.5797234042553192,0.3248976808510638,0.0105378563829787,0.167263829787234,0.0434765957446808
INFP,NF,Mediator,0.5946774193548386,0.4475548387096774,0.6194193548387097,0.2396327516129032,0.0569006893548387,0.1842645161290322,0.0533129032258064
INFP,NF,Mediator,0.4746111111111111,0.3491111111111111,0.5135000000000001,0.433916111111111,0.3035986111111111,0.1534444444444444,0.0399277777777777
INFP,NF,Mediator,0.4874333333333333,0.3424366666666666,0.5876699999999998,0.1904156666666666,0.090711578,0.2122433333333333,0.05656
INFP,NF,Mediator,0.535952380952381,0.3605928571428571,0.5395404761904762,0.3372185714285714,0.0195319966666666,0.1384428571428571,0.0655523809523809
INFP,NF,Mediator,0.4558799999999998,0.259656,0.4414599999999999,0.5252840000000001,0.0337118336,0.1348439999999999,0.04408
INFP,NF,Mediator,0.4558799999999998,0.259656,0.4414599999999999,0.5252840000000001,0.0337118336,0.1348439999999999,0.04408
INFP,NF,Mediator,0.58916,0.597702,0.78274,0.1266339799999999,0.0300688672,0.142378,0.050942
INFP,NF,Mediator,0.5569999999999999,0.3316692307692307,0.4079230769230769,0.6129230769230769,0.042179396153846103,0.1304,0.0582153846153846
INFP,NF,Mediator,0.5993,0.340208,0.60728,0.15530049,0.1178647982,0.173734,0.058334
INFP,NF,Mediator,0.5550588235294117,0.4011794117647059,0.6019117647058824,0.2179057352941176,0.0714519117647058,0.1640088235294117,0.0620558823529411
INFP,NF,Mediator,0.5255000000000001,0.325138,0.465258,0.5092788,0.1408471815999999,0.149338,0.0472919999999999
INFP,NF,Mediator,0.6071000000000001,0.472796,0.580042,0.2635972,0.0271671399999999,0.221084,0.149706
INFP,NF,Mediator,0.5219361702127658,0.3830170212765956,0.5597659574468086,0.3980999617021276,0.1372887789361702,0.1577212765957447,0.0489446808510638
INFP,NF,Mediator,0.50672,0.378114,0.614706,0.219428924,0.1392342658,0.153244,0.05272
INFP,NF,Mediator,0.55412,0.418804,0.5745,0.2779044599999999,0.0634729,0.1327439999999999,0.061474
INFP,NF,Mediator,0.54348,0.3384019999999998,0.4251999999999999,0.557248,0.015058985,0.121782,0.032532
INFP,NF,Mediator,0.59958,0.49536,0.6530000000000001,0.25230854,0.0291509394,0.1834239999999999,0.1002039999999999
INFP,NF,Mediator,0.6161800000000001,0.48736,0.645822,0.28740726,0.0282667804,0.19944,0.07364
INFP,NF,Mediator,0.63006,0.487108,0.59128,0.2838417199999999,0.0087367372,0.18718,0.0999319999999999
INFP,NF,Mediator,0.5869399999999999,0.5344599999999999,0.648938,0.285114666,0.0392337898,0.155038,0.117578
INFP,NF,Mediator,0.5965416666666666,0.3759083333333333,0.6365625,0.228390725,0.25129580125,0.18781875,0.0596770833333333
INFP,NF,Mediator,0.5242291666666666,0.3772125,0.5343979166666667,0.4024303541666666,0.0603468354166666,0.1603604166666666,0.04934375
INFP,NF,Mediator,0.48574,0.34159,0.57284,0.36755892,0.0951416466,0.144728,0.0492479999999999
INFP,NF,Mediator,0.6529375,0.49525,0.601375,0.48012125,0.12077654125,0.14011875,0.0972375
INFP,NF,Mediator,0.6529375,0.49525,0.601375,0.48012125,0.12077654125,0.14011875,0.0972375
INFP,NF,Mediator,0.54606,0.313096,0.41408,0.6154142,0.0364566172,0.175172,0.0461319999999999
INFP,NF,Mediator,0.5843,0.5358780000000001,0.6187400000000001,0.29556373,0.077434316,0.1516399999999999,0.065972
INFP,NF,Mediator,0.53446,0.405208,0.531586,0.3717674,0.0455613974,0.172246,0.043378
INFP,NF,Mediator,0.598,0.455368,0.5843800000000001,0.3949342,0.0366624734,0.15556,0.075794
INFP,NF,Mediator,0.5751785714285714,0.3997142857142857,0.5237499999999999,0.51975,0.041761615,0.1606678571428571,0.0360035714285714
INFP,NF,Mediator,0.5206000000000001,0.3237,0.52518,0.383680386,0.0597640272,0.12712,0.0618
INFP,NF,Mediator,0.5332,0.338898,0.56534,0.3345151999999999,0.0122767314,0.137644,0.0483139999999999
INFP,NF,Mediator,0.5954,0.5520720000000001,0.6513,0.21774193,0.0860041028,0.165374,0.1001139999999999
INFP,NF,Mediator,0.53946,0.39728,0.543434,0.3150977966,0.2069961222,0.185322,0.045146
INFP,NF,Mediator,0.5847200000000001,0.458626,0.65362,0.2481696,0.0782836505999999,0.162582,0.0897059999999999
INFP,NF,Mediator,0.6388947368421052,0.499978947368421,0.6898421052631579,0.1149770526315789,0.0862985736842105,0.1808368421052631,0.0559157894736842
INFP,NF,Mediator,0.6312599999999999,0.4296199999999999,0.5706,0.34991433,0.0399207536,0.1903699999999999,0.08802
INFP,NF,Mediator,0.5735800000000001,0.543262,0.71966,0.1871393,0.0250967566,0.179972,0.050686
INFP,NF,Mediator,0.59162,0.44547,0.6547200000000001,0.2144421485999999,0.0565764246,0.18672,0.085046
INFP,NF,Mediator,0.58492,0.48021200000000003,0.651566,0.244699438,0.1399670004,0.214168,0.065166
INFP,NF,Mediator,0.57072,0.3799319999999999,0.293768,0.7389197999999999,0.0450902845999999,0.1507599999999999,0.071836
INFP,NF,Mediator,0.52708,0.320642,0.481688,0.4970595459999999,0.0198693446,0.1758559999999999,0.0553819999999999
INFP,NF,Mediator,0.5475000000000001,0.396254,0.55598,0.3682551,0.1123035706,0.144084,0.049332
INFP,NF,Mediator,0.50706,0.4109400000000001,0.4783999999999999,0.577793,0.0318170946,0.15368,0.0426919999999999
INFP,NF,Mediator,0.55094,0.5021599999999999,0.6927199999999999,0.145549288,0.1016895202,0.1953359999999999,0.06609
INFP,NF,Mediator,0.517525,0.3782474999999999,0.4043625,0.607525,0.04159355075,0.1479825,0.04512
INFP,NF,Mediator,0.7056399999999999,0.6405399999999999,0.83132,0.1079242,5.659755999999e-4,0.210304,0.091816
INFP,NF,Mediator,0.5834600000000001,0.433372,0.575674,0.38554588,0.2146216274,0.180256,0.052878
INFP,NF,Mediator,0.5180600000000001,0.3692,0.52826,0.3751308599999999,0.1313932511999999,0.1601439999999999,0.0484459999999999
INFP,NF,Mediator,0.427157894736842,0.3602894736842106,0.4926052631578946,0.3038485736842105,0.0585004402631578,0.18875,0.0371947368421052
INFP,NF,Mediator,0.4909166666666666,0.3245833333333333,0.4814583333333333,0.4983683333333333,0.0403821633333333,0.1265375,0.0429
INFP,NF,Mediator,0.54452,0.395868,0.57662,0.3919084,0.0239283198,0.2008359999999999,0.0428239999999999
INFP,NF,Mediator,0.6633199999999999,0.5574999999999999,0.7108999999999999,0.2458091999999999,1.630544e-4,0.1613339999999999,0.069922
